Series Name,Series Code,Country Name,Country Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Tanzania,TZA,60759089.32,37146321.98,42195802.31,34561448.9,46000057.13,124500230.7,113553236.9,83595599.84,89259079.18,117340590.5,128232014.6,157372785.5,277188037.7,277549936,276522644.8,255509261.4,311880000,345588049.8,403768996,399752452.3,385286149.4,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Togo,TGO,..,70720023.71,45493221.43,40184640.55,30974544.24,23069588.96,24375254.27,28684847.03,32302116.07,53736165.61,42133350.23,45907351.39,46786050.72,88985110.17,90004730.83,74344252.6,103234155.9,61559901.11,63502343.17,78180139.53,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Uganda,UGA,..,..,..,..,..,..,..,10093176.9,43431766.94,58647552.01,70245195.35,85584423.85,71746357.92,117992977.3,110175122,169654071.4,204421531.5,271779327.9,399416020.7,565758797.6,396575747,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Zambia,ZMB,..,..,11000000,..,..,..,..,..,..,..,15000000,24200000,26624700,27050182,22094500,27101725,30392875.75,32167146.54,34049615.77,36045326.39,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,733000000,1078000000,1121752967,1497246039,1282726035,1976823588,2172137470,2169222426,2234875868,1756537844,1750509837,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Djibouti,DJI,7213553.829,6487697.008,6577725.761,9801880.476,8395181.211,8305152.458,8817190.99,10319545.8,12097613.68,12322685.56,12716561.35,13459298.56,13954456.7,14601538.37,15558093.87,15895701.69,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,"Egypt, Arab Rep.",EGY,2243000000,3019000000,2621300000,2563000000,2361800000,2448000000,1991000000,2196200000,2423700000,3217800000,1935600000,1884500000,2041900000,3618200000,2799200000,2087400000,1348200000,1584400000,1294800000,2292500000,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Tunisia,TUN,222045995.2,239365117.4,270365988.7,129091747.3,145840797.5,178742962.8,188362859.2,181468629.8,180836270.7,221603682.7,198854147.9,207283860.2,270182033.4,338597428.6,388957804.9,463182897.9,496738371.2,485436996.8,508599243.9,478242302,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Morocco,MAR,283715818.5,294061096,282037358.7,..,..,277178698.2,499576438.9,632452910.1,892747937.9,1245691059,1574838049,1717310407,2415041229,2786933574,2827811423,2968735459,3196796242,3344947893,3255519099,2762145098,2741658204,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Sub-Saharan Africa,SSF,..,..,..,..,..,7.428191747,6.844001706,6.845261583,6.613125205,7.517617944,7.428685072,7.031243171,6.31098101,6.307963454,6.378758849,6.567698484,5.337791022,5.251323038,5.232469688,5.403434627,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Benin,BEN,..,..,..,..,..,2.832804353,2.605772848,1.804610206,3.367582252,4.023042744,2.867845729,3.198832295,1.984744943,3.014876341,2.846331055,1.948859115,2.080847024,1.476072327,2.144609814,1.128689794,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Botswana,BWA,..,..,..,..,..,5.36507233,4.901505509,5.726897733,5.849270978,4.962286015,4.749181538,4.31413512,4.456671559,3.422954654,4.598917655,3.100809478,2.452125339,2.447183923,2.23333853,2.57281926,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Burkina Faso,BFA,..,..,..,..,..,..,3.607362165,3.715537672,4.046578167,5.740790875,4.502741064,..,4.291171591,2.67990504,1.441976664,2.543373163,3.240140802,..,1.851282479,2.345048202,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Burundi,BDI,..,..,..,..,..,..,..,..,3.553926194,5.140944578,5.585833837,2.977584541,2.026015743,7.251774897,10.41514955,5.805820947,1.709120886,1.938999264,3.359060206,4.482269674,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Cabo Verde,CPV,..,..,..,..,..,6.403521484,4.503860975,3.769886923,3.076186271,3.764175265,3.850862459,3.988083641,3.068183736,2.779938606,3.574692382,7.549912938,3.324688805,3.665882056,3.892508949,4.406492204,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Cameroon,CMR,..,..,..,..,..,2.797116114,2.753447141,2.855208012,4.302302452,4.211890196,3.276295986,2.606270113,2.397718114,4.01680087,3.754858095,2.555165091,2.775395552,2.706195552,..,4.206837465,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Central African Republic,CAF,..,..,..,..,..,1.950828901,2.347267977,2.987514198,2.513485378,..,..,0.00564434,7.946986525,7.675769356,6.787540771,7.674930148,5.898066201,7.04287218,5.256794791,6.616229493,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,2.65423297,6.748550508,1.788530372,1.925752988,4.618757069,5.882778403,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,0.995424018,1.546408741,0.866056379,0.885449224,0.80999044,0.668475904,0.594980594,2.061530524,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Cote d'Ivoire,CIV,..,..,..,..,..,..,2.890175942,..,3.127613365,3.614851517,3.751830281,4.086398542,3.863441726,3.525233332,3.9355353,3.330934418,3.082330227,2.481079532,2.06489428,2.53339179,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Eritrea,ERI,..,..,..,..,..,..,..,..,3.023697834,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Ethiopia,ETH,..,..,..,..,..,..,4.254458396,5.349183407,5.510330665,8.894391149,6.962044923,4.228791114,6.217256728,6.776332435,7.577721104,8.380022943,3.829287228,3.45080044,3.333324376,4.56282838,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Gabon,GAB,..,..,..,..,..,6.625681512,4.558601611,3.780349132,5.980962222,3.913994715,3.726962346,4.713853427,3.741550928,3.226954203,3.503055795,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,"Gambia, The",GMB,..,..,..,..,..,..,..,3.759376542,4.427544776,3.708274274,4.988231301,6.36085542,4.08148147,3.379615383,2.581435267,1.41392726,1.936341185,3.034904991,1.759763812,2.202444746,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Ghana,GHA,..,..,..,..,..,..,..,..,3.723562338,..,4.809099212,5.410535298,4.937927562,6.366252234,4.566635172,7.125018097,5.707119943,4.550805163,3.774095646,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Guinea,GIN,..,..,..,..,..,1.428835106,1.639672306,1.453759526,..,3.577828553,0.746903362,2.526867527,5.485788478,5.193310943,..,..,..,..,2.824570351,3.201092114,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,1.603360119,3.508763457,1.846403268,..,..,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Kenya,KEN,..,..,..,..,..,4.871904361,5.408052318,6.374176856,4.604910442,5.255022727,4.10816247,4.98973674,5.204278402,5.685048345,6.294400966,7.224592785,..,..,5.34990788,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,2.726360266,2.743924361,5.633497998,2.081218179,3.002796813,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Madagascar,MDG,..,..,..,..,..,2.892017357,3.59622924,2.99442241,3.703074005,4.753211219,4.630911184,4.142249338,5.309705097,3.815224137,3.576508282,3.132036933,2.460260778,2.375795709,1.812663911,2.472509519,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Malawi,MWI,..,..,..,..,..,3.946903717,6.637697653,4.083371913,3.259654835,3.527128978,3.536841595,3.964513052,3.489346741,3.100295892,5.276520055,5.150990398,3.53594479,3.531349191,2.148826125,3.374466499,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Mali,MLI,..,..,..,..,..,3.023504761,2.947924842,2.203349508,3.633632006,4.673434915,2.222513124,4.472015653,3.605825348,2.37178211,..,2.566342576,2.948207925,3.617278112,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Mauritania,MRT,..,..,..,..,..,3.383267548,7.564244529,4.518080093,1.845198761,0.945709469,1.437001929,1.600719231,2.144865912,1.395261973,1.383122398,0.944186507,1.427962046,1.237261035,0.712578352,0.787692616,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Mauritius,MUS,..,..,..,..,..,5.278829987,4.370287529,4.236732876,6.172130006,5.835118468,12.77396249,11.69797818,5.698655889,5.505829842,5.25222618,5.066070611,4.347963828,5.116068804,5.604923369,9.701611168,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Mozambique,MOZ,..,..,..,..,..,..,2.075685439,3.457241277,4.232118749,5.125109892,4.487071649,4.576836159,3.340459983,3.056094912,2.806329344,1.825417186,1.481180282,2.253230298,3.009930586,3.974088058,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Namibia,NAM,..,..,..,..,..,6.907433044,4.874564392,4.307304794,5.532695656,5.463849906,4.830133909,6.300468488,4.786237181,3.98747425,4.420551346,3.590538363,3.622383708,3.104093904,3.513378263,3.01819683,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Niger,NER,..,..,..,..,..,1.759611085,2.143128677,4.629952688,5.208413144,1.988892667,3.229588787,4.501438447,3.914688796,1.387272752,4.541388818,1.945313252,3.728712855,2.346174666,2.665140722,2.862089767,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Nigeria,NGA,..,..,..,..,..,2.456581343,3.21647414,4.025606035,4.763291263,..,..,6.282238239,3.889114189,9.485816439,6.676017928,6.619872132,3.910269287,5.544440585,3.58551637,3.915045056,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Rwanda,RWA,..,..,..,..,..,..,9.127915665,6.48882182,7.616730357,6.039672329,9.277597332,7.077842757,7.888770113,8.035839951,11.71725594,7.100103925,6.605413728,7.356586442,6.330452094,9.170221181,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Sao Tome and Principe,STP,..,..,..,..,..,0.933497041,2.817043708,8.167561643,4.271801616,6.010698322,3.397804398,4.714917585,2.962196976,4.205011701,5.633307133,5.833005743,6.298293874,3.217689386,4.215574057,4.335602165,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Senegal,SEN,..,..,..,..,..,2.826045883,3.346825037,2.50745756,2.948176367,3.696365036,3.867412817,3.998784571,3.653970952,2.917607592,4.132468973,3.269398396,2.677623039,2.184260221,2.653545692,2.755064614,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Seychelles,SYC,..,..,..,..,..,..,1.819979798,2.969177485,..,..,1.472828211,2.165966766,..,2.125886473,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.826305387,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,South Africa,ZAF,..,..,..,..,..,12.29157005,11.352763,10.89857215,10.07064003,10.73372003,11.09321828,10.10042283,8.757625782,7.815227918,8.677698334,9.247886592,8.189485545,7.469158263,8.171786676,7.824198385,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Sudan,SDN,..,..,..,..,..,5.198551206,5.176869822,4.044702757,5.688910547,5.556084011,4.166857357,6.179027461,16.21697898,1.857194343,3.327385402,3.950372626,3.677146444,3.796432134,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Swaziland,SWZ,..,..,..,..,..,2.19224591,2.50287575,2.758307091,2.219236987,2.170234595,2.20404748,2.49835818,3.027634019,..,..,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Tanzania,TZA,..,..,..,..,..,5.575059282,6.923830503,5.604775341,5.474911495,4.745401272,5.833886088,5.902506868,5.813096836,5.00971546,4.984469268,3.768781504,3.658167365,3.628734627,3.441491561,3.07900633,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Togo,TGO,..,..,..,..,..,2.913394231,3.790094298,3.095739849,1.853807434,1.962685053,3.890962005,..,4.120297426,4.310793762,4.789731164,5.069680943,4.520449795,1.855733293,1.344772583,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Uganda,UGA,..,..,..,..,..,5.460510241,8.272472593,6.061501095,6.444284267,7.130716745,7.544938276,7.475338925,9.176362638,8.935579421,7.487943132,7.421430591,7.816613359,6.631884687,5.39475004,4.261199313,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Zambia,ZMB,..,..,..,..,..,6.174385637,5.028522414,3.963552951,4.305816941,3.25143413,4.615906383,4.332893238,3.258937277,2.823682234,2.968934636,2.348232727,2.96948794,2.284304543,2.220416788,2.477960652,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Zimbabwe,ZWE,..,..,..,..,..,..,3.389178708,5.407797139,..,4.183221576,2.469507561,2.827070612,1.597956428,2.247416625,4.087920604,5.530586515,2.836947106,3.369399563,3.777740702,3.867378829,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Algeria,DZA,..,..,..,..,..,4.299571423,3.615513724,4.794812157,6.767406281,6.93415932,7.915123709,5.883032858,4.601729719,4.665524759,3.719237874,2.963290784,3.352263374,4.025825747,4.151618919,5.078891184,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.407391586,..,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,3.698969375,3.225589577,3.748019889,3.542542662,3.429740058,3.551582159,4.222404682,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,4.834814297,4.003778102,4.505334058,3.584926606,..,..,..,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Tunisia,TUN,..,..,..,..,..,3.690738147,3.910448052,3.801099594,5.048465513,5.09354926,4.573962406,5.570072097,4.323453009,4.366531057,5.9654658,6.306072029,6.625126445,5.793142335,4.96059922,..,..,..
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,Morocco,MAR,..,..,..,..,..,..,..,6.252736556,6.004360594,7.232655987,6.954829332,6.372733933,6.128102203,4.718051131,5.355135195,5.866302833,4.776565644,3.510357369,3.611015004,3.795860021,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,12.3744426,12.03486822,15.16330189,16.03091984,16.12162718,15.67829078,16.40689235,16.98675033,17.79085357,17.68878536,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,9.341789515,2.906108879,..,..,6.827173243,5.881182531,6.03772536,4.547649962,2.86513476,2.671470578,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Benin,BEN,11.59369191,19.98543358,15.03375135,15.40312016,13.1137906,20.82546172,17.25215617,20.18572641,23.81442064,21.3474368,20.07044665,21.22322758,18.42979324,20.68436722,21.99994249,23.03166499,21.14826797,17.20417682,25.81567469,18.8285093,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Botswana,BWA,6.483790524,..,4.875162733,5.594636072,3.395142335,6.196599122,11.61781778,9.852258592,7.343073515,5.939573309,12.77026653,14.59001705,18.28115839,53.54449627,18.09899405,12.10446624,19.05701194,10.14991772,14.88577612,13.76279043,12.32219416,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,8.932307783,4.559673903,4.056420233,21.04620719,22.22822623,21.0550555,44.41356734,21.82127945,17.0057592,12.80192697,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.477073581,6.594042563,14.12594396,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Cabo Verde,CPV,16.36672569,9.402769865,7.451407204,7.453001051,11.9079568,9.957569527,8.319146624,8.218438318,7.180999147,7.097097159,7.764738217,6.110546122,5.942738935,5.600454468,6.012263395,4.804174878,5.372708721,5.842677489,7.716327939,11.46930237,7.429014082,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Cameroon,CMR,19.39709077,40.70241069,46.763016,53.82658879,55.85678352,64.15384322,62.77055779,77.59224299,19.48467755,44.54053452,19.12718161,18.33109453,24.45646297,37.46822259,24.01868018,30.58467912,38.01450327,29.65524957,27.40198083,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.24822187,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,17.89044289,28.62092862,34.19979613,26.37044192,30.09693799,37.33916624,19.45921723,33.33529505,18.41619047,15.57945955,10.01663334,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,"Congo, Rep.",COG,15.64533871,31.55095006,24.59348895,71.25255786,60.53430615,51.01087527,37.81023282,42.34733855,44.14893617,45.52454283,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,33.65402758,30.66500833,31.1162294,30.93964976,29.68452347,28.52079565,30.1015232,27.7688235,29.91360538,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Eritrea,ERI,..,..,..,11.80601009,15.18447656,14.5552841,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Ethiopia,ETH,9.332856237,17.07324959,17.97327563,27.92429815,28.16883915,19.23827762,8.648110459,8.675932867,22.12329301,25.07286094,10.93185593,7.037244513,9.801811521,6.660431632,8.378759943,8.948311509,5.970369099,6.484290553,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Gabon,GAB,36.15842719,36.95176633,30.45488794,26.74788998,24.81534222,30.39277946,20.6262361,14.31219407,6.853576158,12.75097816,37.68353853,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,"Gambia, The",GMB,..,12.11529816,11.47424806,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Guinea,GIN,2.630436448,30.96684282,14.30403042,10.69205089,6.478196962,5.439917019,19.11768456,7.043503995,5.694802959,6.67760075,1.097840512,..,46.79671458,37.22060253,32.83499446,53.66127223,49.28922202,64.93775934,69.26494736,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Guinea-Bissau,GNB,..,29.59770115,29,..,..,..,..,50.36431883,26.91535151,30.92428712,..,..,10.48218029,11.9259767,51.23792271,55.37622187,64.3200243,62.78508911,52.27147285,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Lesotho,LSO,..,..,..,..,..,7.755752959,7.627904169,8.028835183,8.207582711,12.50910159,11.86537881,12.56962752,15.40870576,26.23509579,9.166115651,31.62457367,22.77180529,23.40898992,29.65830123,27.35474867,33.79598473,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Madagascar,MDG,37.04144739,35.19835439,30.98441838,24.94830773,31.91638389,28.50862692,16.7047257,20.61560136,10.34584236,17.75008637,21.97742761,25.1807437,31.30120374,29.28356027,31.42039829,22.14972869,13.7473489,19.65364829,15.21125361,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,9.664012845,7.623439167,6.725330674,7.019510335,10.23572183,10.18727523,11.83053027,12.57044613,19.57300678,28.1272348,35.39069388,30.56269993,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Mali,MLI,..,2.370502556,6.639547389,6.930205279,11.08050809,15.03630382,10.71905329,12.03909148,12.44307117,19.8799011,21.91582003,21.19621605,27.94158323,28.3488486,31.2202381,33.90865081,35.93563029,43.2476265,42.54039655,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.84800147,50.45119185,64.91091968,56.8517712,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Mauritius,MUS,..,..,..,..,..,21.17630247,22.24234091,19.63794377,16.45066683,12.64984453,18.48957779,14.69147536,18.17425741,21.5396571,29.23648506,31.88452637,31.11578284,35.38855281,31.69629177,34.18902168,30.12421563,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,20.56179414,20.0590604,18.87575017,21.05920646,28.15989023,19.65497737,14.24818363,34.36565136,11.33977395,11.80708497,6.273384909,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Namibia,NAM,5.754263227,4.509100938,5.435030829,4.590707965,3.753919094,3.790787036,1.86099904,1.64513458,2.883990755,5.310831753,4.651325533,3.976440717,3.405258833,3.91811721,16.81086217,11.7844919,6.765534454,40.79486327,38.65683756,45.98391324,46.34475227,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Niger,NER,14.33214952,19.51383594,15.4922801,14.90137736,16.62618469,7.606213738,27.32477029,47.84175724,36.93620259,38.88584919,34.34759069,37.89782687,24.55993294,19.73367888,23.10626934,5.437953728,10.35484858,12.57399522,49.23716489,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,1.631788729,1.434108179,2.542501064,1.777784192,2.291272562,2.131378597,2.531056266,4.392706462,10.56250875,7.715204463,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,1.502125002,..,..,2.108086392,..,..,3.807677758,..,..,3.167013844,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Sao Tome and Principe,STP,..,..,29.35702807,25.02837202,17.65172097,18.27915542,13.44773105,13.44600156,13.446,13.44600049,13.44773105,13.44773105,14.87335396,11.72376552,11.7581128,9.854228499,7.859533922,9.503629215,13.75565728,17.88501823,19.31540906,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Senegal,SEN,..,21.67278177,28.37031977,28.01358505,29.23077524,32.31616173,30.05928921,31.6366234,27.29941767,30.25884037,27.99691412,35.03330707,28.84315887,31.49840189,31.17612785,33.6395855,32.26843614,..,..,..,..,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Seychelles,SYC,1.505570611,1.578734588,2.386211653,2.977146907,3.12932659,3.164358013,5.36745985,4.606921284,4.046552811,5.207299589,4.854666282,4.523064934,2.78855913,2.709742244,4.275132719,7.459986712,8.030355364,21.9327813,28.49945046,27.99083547,28.06974969,..
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,4.500772985,0.194124691,0.221410726,2.44677922,9.56104012,4.654660746,48.25585749,5.838428791,49.81424923,57.15293757,44.27953316,60.10548944,..,..
